,City,Location,lon,lat
1400,"Ticonderoga, NY","(43.848889, -73.423347)",43.848889,-73.423347
1401,"Port Dickinson, NY","(42.133409, -75.8963066)",42.133409,-75.8963066
1402,"Orient Point, NY","(41.1523202, -72.251191)",41.1523202,-72.251191
1403,"Haverford, PA","(40.0131672, -75.2943516)",40.0131672,-75.2943516
1404,"Hamilton County, IN","(40.0749813, -86.0498885)",40.0749813,-86.0498885
1405,"Brownsburg, IN","(39.8433769, -86.3977736)",39.8433769,-86.3977736
1406,"Abingdon, MD","(39.4623305, -76.2791236)",39.4623305,-76.2791236
1407,"Mableton, GA","(33.811344, -84.5669806134125)",33.811344,-84.5669806134125
1408,"Lithia Springs, GA","(33.7939953, -84.6604899)",33.7939953,-84.6604899
1409,"Peachtree Corners, GA","(33.9701009, -84.2215869)",33.9701009,-84.2215869
1410,"Parma Heights, OH","(41.3900518, -81.7595769)",41.3900518,-81.7595769
1411,"San Anselmo, CA","(37.9744323, -122.5615032)",37.9744323,-122.5615032
1412,"Wilmington, CA","(33.780018, -118.2625711)",33.780018,-118.2625711
1413,"La Cañada Flintridge, CA","(34.1998302, -118.2005236)",34.1998302,-118.2005236
1414,"Panorama City, CA","(34.2242902, -118.4453745)",34.2242902,-118.4453745
1415,"Mill Creek, WA","(47.8577455, -122.2210628)",47.8577455,-122.2210628
1416,"Andrews AFB, MD","(38.8056605, -76.8774031238603)",38.8056605,-76.8774031238603
1417,"Hines, IL","(41.8536425, -87.8395035)",41.8536425,-87.8395035
1418,"West Point, NY","(41.3558443, -74.0077671884127)",41.3558443,-74.0077671884127
1419,"Edmeston, NY","(42.6978509, -75.2437763)",42.6978509,-75.2437763
1420,"Cassadaga, NY","(42.344225, -79.309489)",42.344225,-79.309489
1421,"Potsdam, NY","(44.6697996, -74.9813349)",44.6697996,-74.9813349
1422,"Saint Davids, PA","(40.0409428, -75.3785234)",40.0409428,-75.3785234
1423,"Bloomfield, MI","(36.8858853, -89.9292572)",36.8858853,-89.9292572
1424,"The Lakes, NV","(36.1395669, -115.2843133)",36.1395669,-115.2843133
1425,"Thiensville, WI","(43.2375067, -87.9787001)",43.2375067,-87.9787001
1426,"Franklinton, NC","(36.1018163, -78.4580543)",36.1018163,-78.4580543
1427,"Pittsburg, CA","(38.0181745, -121.8901232)",38.0181745,-121.8901232
1428,"Bay Point, CA","(38.0270429, -121.9578477)",38.0270429,-121.9578477
1429,"Bangor, WA","(42.1729177, -93.0928454)",42.1729177,-93.0928454
1430,"Elmwood Park, IL","(41.9205931, -87.8160169)",41.9205931,-87.8160169
1431,"Lynn, MA","(42.466763, -70.9494939)",42.466763,-70.9494939
1432,"Cold Spring Harbor, NY","(40.8714873, -73.456788)",40.8714873,-73.456788
1433,"Erie County, NY","(42.7164263, -78.7620327)",42.7164263,-78.7620327
1434,"Mount Kisco, NY","(41.2042616, -73.7270761)",41.2042616,-73.7270761
1435,"Norwich, NY","(42.531184, -75.5235149)",42.531184,-75.5235149
1436,"Jeffersonville, NY","(41.7809217, -74.9337755)",41.7809217,-74.9337755
1437,"Pleasantville, NY","(41.1328736, -73.7926335)",41.1328736,-73.7926335
1438,"Indian Trail, NC","(35.0768141, -80.6692352)",35.0768141,-80.6692352
1439,"Abington, PA","(40.1206656, -75.1179512)",40.1206656,-75.1179512
1440,"Levittown, PA","(40.1573365, -74.8322796129119)",40.1573365,-74.8322796129119
1441,"Saratoga, CA","(37.2638324, -122.0230146)",37.2638324,-122.0230146
1442,"Alviso, CA","(37.426051, -121.9752373)",37.426051,-121.9752373
1443,"Franklin County, OH","(40.0283162, -83.0076657)",40.0283162,-83.0076657
1444,"Pickaway County, OH","(39.6725327, -83.0373284)",39.6725327,-83.0373284
1445,"Madison County, OH","(39.8868227, -83.3937233)",39.8868227,-83.3937233
1446,"Hopkins, NC","(35.8848752, -78.3522199)",35.8848752,-78.3522199
1447,"Chamblee, GA","(33.892176, -84.2988296)",33.892176,-84.2988296
1448,"Fulton County, GA","(34.0580391, -84.2961283)",34.0580391,-84.2961283
1449,"White Bear Lake, MN","(45.0838098, -93.0069304)",45.0838098,-93.0069304
1450,"Sunland, CA","(36.0224523, -118.9823221)",36.0224523,-118.9823221
1451,"Garden Grove, CA","(33.7746292, -117.9463717)",33.7746292,-117.9463717
1452,"Multnomah, OR","(45.5093799, -122.4006413)",45.5093799,-122.4006413
1453,"Lyons, IL","(41.811108, -87.8232695)",41.811108,-87.8232695
1454,"Edgewater, CO","(39.7508575, -105.063811236229)",39.7508575,-105.063811236229
1455,"Ogdensburg, NY","(44.694285, -75.486374)",44.694285,-75.486374
1456,"Belmont, NC","(35.2429175, -81.037297)",35.2429175,-81.037297
1457,"Ridley Park, PA","(39.8812236, -75.3237993)",39.8812236,-75.3237993
1458,"Santa Cruz County, CA","(37.050096, -121.9905908)",37.050096,-121.9905908
1459,"Arnold, MD","(39.0320784, -76.5025431)",39.0320784,-76.5025431
1460,"Fairburn, GA","(33.5670562, -84.5810418)",33.5670562,-84.5810418
1462,"Harriman, NY","(41.308427, -74.1445899)",41.308427,-74.1445899
1463,"Newark, NY","(43.0467301, -77.0952516)",43.0467301,-77.0952516
1464,"Southeastern, PA","(33.2610223, -87.5119995)",33.2610223,-87.5119995
1465,"West Islip, NY","(40.7058564, -73.3077301)",40.7058564,-73.3077301
1466,"North Houston, TX","(29.925593, -95.5148632)",29.925593,-95.5148632
1467,"Bremerton, WA","(47.53279725, -122.754161074447)",47.53279725,-122.754161074447
1468,"Spencer, NY","(42.2097963, -76.4932748)",42.2097963,-76.4932748
1469,"Atlanta, NY","(42.5542347, -77.4724875)",42.5542347,-77.4724875
1470,"Wantagh, NY","(40.6837121, -73.5101258)",40.6837121,-73.5101258
1471,"Lancaster, NY","(42.9005956, -78.669997)",42.9005956,-78.669997
1472,"Evesham, NJ","(39.851752, -74.8917411837164)",39.851752,-74.8917411837164
1473,"Penndel, PA","(40.1520541, -74.9165553)",40.1520541,-74.9165553
1474,"DeSoto, TX","(32.6060145, -96.8656575351241)",32.6060145,-96.8656575351241
1475,"Mayport, FL","(30.3933366, -81.4305924)",30.3933366,-81.4305924
1476,"Highlandtown, MD","(39.2884629, -76.5675452)",39.2884629,-76.5675452
1477,"Ellenwood, GA","(33.6101096, -84.287978)",33.6101096,-84.287978
1478,"Lilburn, GA","(33.8901036, -84.1429719)",33.8901036,-84.1429719
1479,"Redondo Junction, CA","(34.0160961, -118.2235269)",34.0160961,-118.2235269
1480,"Redondo, WA","(47.3495243, -122.321463362649)",47.3495243,-122.321463362649
1481,"Covington, WA","(47.3657791, -122.100222)",47.3657791,-122.100222
1482,"Wood Village, OR","(45.5372449, -122.417838731697)",45.5372449,-122.417838731697
1483,"Ridgefield, WA","(45.8167616, -122.7433775)",45.8167616,-122.7433775
1484,"Medina, NY","(43.220058, -78.386969)",43.220058,-78.386969
1485,"Northport, NY","(40.9038855, -73.3419913726415)",40.9038855,-73.3419913726415
1486,"University Park, FL","(25.7464895, -80.367553)",25.7464895,-80.367553
1487,"Miami-Dade County, FL","(25.6364246, -80.4989467)",25.6364246,-80.4989467
1488,"North Central, PA","(39.9751127, -75.1629555)",39.9751127,-75.1629555
1489,"Ovilla, TX","(32.5265264, -96.8863898)",32.5265264,-96.8863898
1490,"Avon, IN","(39.7628227, -86.3997168)",39.7628227,-86.3997168
1491,"Lutherville-Timonium, MD","(39.4289472, -76.6271397)",39.4289472,-76.6271397
1492,"Morrow, GA","(33.5831662, -84.3393683)",33.5831662,-84.3393683
1493,"Austell, GA","(33.8126059, -84.6343783)",33.8126059,-84.6343783
1494,"Millbrae, CA","(37.5985468, -122.3871942)",37.5985468,-122.3871942
1495,"Manor, TX","(30.3407629, -97.5569456)",30.3407629,-97.5569456
1496,"Kyle, TX","(29.9892928, -97.8772103)",29.9892928,-97.8772103
1497,"Silverdale, WA","(47.6594091, -122.6766317)",47.6594091,-122.6766317
1498,"Manassas, VA","(38.744947, -77.4824442252427)",38.744947,-77.4824442252427
1499,"Flossmoor, IL","(41.5428123, -87.6847684)",41.5428123,-87.6847684
1500,"Greenvale, NY","(40.8106558, -73.6284614)",40.8106558,-73.6284614
1501,"Henrietta, NY","(43.0611781, -77.6338983)",43.0611781,-77.6338983
1502,"South Corning, NY","(42.121741, -77.0371895)",42.121741,-77.0371895
1503,"Colonie, NY","(42.7178558, -73.8334554)",42.7178558,-73.8334554
1504,"Mount Holly, NC","(35.2981943, -81.0159081)",35.2981943,-81.0159081
1505,"Mantua, NJ","(39.7940026, -75.1721232)",39.7940026,-75.1721232
1506,"Bartlett, TN","(35.2045329, -89.8739753)",35.2045329,-89.8739753
1507,"Milford, MD","(39.347884, -76.7410842)",39.347884,-76.7410842
1508,"Phoenix, MD","(39.5163872, -76.6177815)",39.5163872,-76.6177815
1509,"Garrison, MD","(39.4059391, -76.7605299)",39.4059391,-76.7605299
1510,"Pikesville, MD","(39.3745035, -76.7227288)",39.3745035,-76.7227288
1511,"Sykesville, MD","(39.3658002, -76.9690387)",39.3658002,-76.9690387
1512,"Gladstone, MO","(39.2038918, -94.554677)",39.2038918,-94.554677
1513,"Valley View, OH","(41.3878312, -81.6045685)",41.3878312,-81.6045685
1514,"Minnetrista, MN","(44.938296, -93.7177406)",44.938296,-93.7177406
1515,"Buda, TX","(30.0852135, -97.8402827)",30.0852135,-97.8402827
1516,"Channelview, TX","(29.7760599, -95.1146533)",29.7760599,-95.1146533
1517,"Monroe, WA","(47.8560266, -121.9706154)",47.8560266,-121.9706154
1518,"Montgomery County, MD","(39.1406267, -77.2075612)",39.1406267,-77.2075612
1519,"North Tonawanda, NY","(43.038668, -78.8642034)",43.038668,-78.8642034
1520,"W Henrietta, NY","(43.0400626, -77.6616685)",43.0400626,-77.6616685
1521,"Geneseo, NY","(42.795896, -77.816947)",42.795896,-77.816947
1522,"Carmel Valley, CA","(36.4796839, -121.7324476)",36.4796839,-121.7324476
1523,"Fairless Hills, PA","(40.178142, -74.8564445940215)",40.178142,-74.8564445940215
1524,"China Grove, TX","(31.8740582, -102.1809178)",31.8740582,-102.1809178
1525,"Woodhaven, MI","(42.1370519, -83.2451066)",42.1370519,-83.2451066
1526,"Youngsville, NC","(36.0247769, -78.4767034)",36.0247769,-78.4767034
1527,"DeKalb County, GA","(33.7575613, -84.2186508)",33.7575613,-84.2186508
1528,"Marrero, LA","(29.8993723, -90.1003506)",29.8993723,-90.1003506
1529,"Cuyahoga County, OH","(41.4301347, -81.6905558)",41.4301347,-81.6905558
1530,"Crystal, MN","(45.0375868, -93.3593224)",45.0375868,-93.3593224
1531,"South Holland, IL","(51.9966792, 4.5597397)",51.9966792,4.5597397
1532,"Lansing, IL","(42.7337712, -84.5553805)",42.7337712,-84.5553805
1533,"Maryland, NY","(42.5364661, -74.8865453)",42.5364661,-74.8865453
1534,"Audubon, PA","(40.1311305, -75.422823713817)",40.1311305,-75.422823713817
1535,"Hamtramck, MI","(42.3928151, -83.0496438)",42.3928151,-83.0496438
1536,"Rosemount, MN","(44.7391873, -93.12611)",44.7391873,-93.12611
1537,"Riverhead, NY","(40.9170435, -72.6620402)",40.9170435,-72.6620402
1538,"Brownstown, MI","(40.7378338, -83.3699219)",40.7378338,-83.3699219
1539,"City of Buda, TX","(30.0852135, -97.8402827)",30.0852135,-97.8402827
1540,"La Mirada, CA","(33.9060971, -118.0107092)",33.9060971,-118.0107092
1541,"Adelaide, WA","(47.3319625, -122.3586134)",47.3319625,-122.3586134
1542,"Bayside, NY","(40.7684351, -73.7770774)",40.7684351,-73.7770774
1543,London,"(51.5073219, -0.1276474)",51.5073219,-0.1276474
1544,"Langley, VA","(38.9464996, -77.1588685)",38.9464996,-77.1588685
1545,"Lorton, VA","(38.7043397, -77.220343)",38.7043397,-77.220343
1546,"Newington, VA","(38.7384477, -77.1849816)",38.7384477,-77.1849816
1547,"Roselle, IL","(41.9847505, -88.0797933)",41.9847505,-88.0797933
1548,"South Boston, MA","(42.3334312, -71.0494949)",42.3334312,-71.0494949
1549,"Ballardvale, MA","(42.6250925, -71.1606123)",42.6250925,-71.1606123
1550,"North Waltham, MA","(51.21530265, -1.1941407562998)",51.21530265,-1.1941407562998
1551,"East Rockaway, NY","(40.6420477, -73.6695747)",40.6420477,-73.6695747
1552,"Sleepy Hollow, NY","(41.085652, -73.8584684)",41.085652,-73.8584684
1553,"Whitehall, NY","(42.6468413, -73.7988171)",42.6468413,-73.7988171
1554,"Pedricktown, NJ","(39.7673357, -75.4146374)",39.7673357,-75.4146374
1555,"Wayne, MI","(42.2682408, -83.2844172)",42.2682408,-83.2844172
1556,"Edwardsville, KS","(39.0611154, -94.8196847)",39.0611154,-94.8196847
1557,"Rolesville, NC","(35.9232073, -78.4574996)",35.9232073,-78.4574996
1558,"Falcon, CO","(38.9330077, -104.6080826)",38.9330077,-104.6080826
1559,"El Cerrito, CA","(33.8410146, -117.52079778812)",33.8410146,-117.52079778812
1560,"Pacoima, CA","(34.2625025, -118.427027)",34.2625025,-118.427027
1561,"Scituate, MA","(42.1959348, -70.725874)",42.1959348,-70.725874
1562,"Roosevelt, NY","(40.678713, -73.5890168)",40.678713,-73.5890168
1563,"Chester, NY","(41.3625937, -74.2712613)",41.3625937,-74.2712613
1564,"City of Poway, CA","(32.9540459, -117.04258455)",32.9540459,-117.04258455
1565,"Cinnaminson, NJ","(39.9967789, -74.99267)",39.9967789,-74.99267
1566,"Yeadon, PA","(39.9390017, -75.2554605)",39.9390017,-75.2554605
1567,"Schertz, TX","(29.5641617, -98.2695702)",29.5641617,-98.2695702
1568,"Brooklyn, MD","(39.2340834, -76.6033433)",39.2340834,-76.6033433
1569,"Brooks, KY","(38.0611782, -85.7096818)",38.0611782,-85.7096818
1570,"Del Valle, TX","(30.327985, -97.6191694)",30.327985,-97.6191694
1571,"Pinole, CA","(38.0043667, -122.2988587)",38.0043667,-122.2988587
1572,"Prince George's County, MD","(38.803929, -76.8518695)",38.803929,-76.8518695
1573,"Bellwood, IL","(41.8814197, -87.883117)",41.8814197,-87.883117
1574,"Denver County, CO","(39.7348381, -104.9653271)",39.7348381,-104.9653271
1575,"Silver Springs, NY","(42.6606177, -78.0855638)",42.6606177,-78.0855638
1576,"Penn Yan, NY","(42.6603037, -77.0540989)",42.6603037,-77.0540989
1577,"Marcy, NY","(43.170632, -75.29171)",43.170632,-75.29171
1578,"East Durham, NY","(42.3725828, -74.0956914)",42.3725828,-74.0956914
1579,"Katonah, NY","(41.25877, -73.6853852)",41.25877,-73.6853852
1580,"Alpine, CA","(38.5893934, -119.8345013)",38.5893934,-119.8345013
1581,"Clayton, NJ","(39.6601148, -75.0921197)",39.6601148,-75.0921197
1582,"Frisco, TX","(33.1506744, -96.8236116)",33.1506744,-96.8236116
1583,"Taylor, MI","(42.240872, -83.2696509)",42.240872,-83.2696509
1584,"Chesterland, OH","(41.5208955, -81.3375192674911)",41.5208955,-81.3375192674911
1585,"Mayfield Hts, OH","(41.5192189, -81.457896)",41.5192189,-81.457896
1586,"Pacheco, CA","(37.9856477, -122.073039)",37.9856477,-122.073039
1587,"Osseo, MN","(45.1194091, -93.4024532)",45.1194091,-93.4024532
1588,"Sammamish, WA","(47.6088445, -122.0423067)",47.6088445,-122.0423067
1589,"Shute Park, OR","(45.51330895, -122.975658327518)",45.51330895,-122.975658327518
1590,"Community, VA","(40.7496292, -73.967389983246)",40.7496292,-73.967389983246
1591,"Waterton, CO","(39.4935996, -105.0885975)",39.4935996,-105.0885975
1592,"Massachusetts Bay, MA","(42.3750987, -70.7494879)",42.3750987,-70.7494879
1593,"Jamaica Plain, MA","(42.3098201, -71.1203299)",42.3098201,-71.1203299
1594,"Auburn, NY","(42.9320202, -76.5672029)",42.9320202,-76.5672029
1595,"Scotia, NY","(42.8264652, -73.9642915)",42.8264652,-73.9642915
1596,"North Miami Beach, FL","(25.9331488, -80.1625463)",25.9331488,-80.1625463
1597,"Opa-locka, FL","(25.89673385, -80.2594964085029)",25.89673385,-80.2594964085029
1598,"Tredyffrin, PA","(40.0689709, -75.4623547836361)",40.0689709,-75.4623547836361
1599,"Neptune Beach, FL","(30.311908, -81.3964734)",30.311908,-81.3964734
1600,"Lincoln Park, MI","(42.2505943, -83.1785361)",42.2505943,-83.1785361
1601,"Powder Springs, GA","(33.8595492, -84.683824)",33.8595492,-84.683824
1602,"North Ridgeville, OH","(41.3894905, -82.0190321)",41.3894905,-82.0190321
1603,"Harrisburg, NC","(35.3262523, -80.6446563)",35.3262523,-80.6446563
1604,"Sewell, NJ","(39.7665029, -75.1443435)",39.7665029,-75.1443435
1605,"Macedonia, OH","(41.313667, -81.50845)",41.313667,-81.50845
1606,"Savage, MD","(39.1228336, -76.7964152)",39.1228336,-76.7964152
1607,"Greenbrae, CA","(37.9485356, -122.5247031)",37.9485356,-122.5247031
1608,"Township of Northville, MI","(42.415516, -83.4917495234233)",42.415516,-83.4917495234233
1609,"Forest Grove, OR","(45.5197452, -123.1114405)",45.5197452,-123.1114405
1610,"Prince William, VA","(38.7389846, -77.5536743)",38.7389846,-77.5536743
1611,"Holliston, MA","(42.2000966, -71.4245049)",42.2000966,-71.4245049
1612,"Blooming Grove, NY","(41.4092605, -74.1951475)",41.4092605,-74.1951475
1613,"Ballston Lake, NY","(42.9117428, -73.8681782)",42.9117428,-73.8681782
1614,"Mount Sinai, NY","(40.9470432, -73.0295495)",40.9470432,-73.0295495
1615,"Riverton, NJ","(40.0115009, -75.0148931)",40.0115009,-75.0148931
1616,"Buckingham, TX","(27.66822495, -97.3969018817212)",27.66822495,-97.3969018817212
1617,"Oak Park, MI","(41.8850317, -87.7845025)",41.8850317,-87.7845025
1618,"Creedmoor, NC","(36.122741, -78.6862272)",36.122741,-78.6862272
1619,"Diablo, CA","(37.842428, -121.958655117133)",37.842428,-121.958655117133
1620,"Willowbrook, CA","(33.9195386, -118.2674354)",33.9195386,-118.2674354
1621,"Huntington Park, CA","(33.9816812, -118.2250725)",33.9816812,-118.2250725
1622,"Hazel Crest, IL","(41.571701, -87.6944915)",41.571701,-87.6944915
1623,"West Babylon, NY","(40.718155, -73.3542871)",40.718155,-73.3542871
1624,"New York City, NY","(40.7306458, -73.9866136)",40.7306458,-73.9866136
1625,"Mickleton, NJ","(39.7901134, -75.2376834)",39.7901134,-75.2376834
1626,"Romulus, MI","(42.2222614, -83.3965995)",42.2222614,-83.3965995
1627,"Ferndale, MI","(42.4605917, -83.1346478)",42.4605917,-83.1346478
1628,"Wyandotte County, KS","(39.1090458, -94.767624)",39.1090458,-94.767624
1629,"Grain Valley, MO","(39.0150069, -94.198558)",39.0150069,-94.198558
1630,"Doraville, GA","(33.8981579, -84.2832564)",33.8981579,-84.2832564
1631,"Bratenahl, OH","(41.5445409, -81.622323)",41.5445409,-81.622323
1632,"American Canyon, CA","(38.1749179, -122.2608044)",38.1749179,-122.2608044
1633,"Bellflower, CA","(33.8825705, -118.1167679)",33.8825705,-118.1167679
1634,"Artesia, CA","(33.8690197, -118.0796195)",33.8690197,-118.0796195
1635,"Poulsbo, WA","(47.7391366, -122.63928)",47.7391366,-122.63928
1636,"Silver Hill, MD","(38.8417797, -76.9458075)",38.8417797,-76.9458075
1637,"Blue Island, IL","(41.65530805, -87.6775906182415)",41.65530805,-87.6775906182415
1638,"Castle Rock, CO","(39.3726585, -104.8584264)",39.3726585,-104.8584264
1639,"East Walpole, MA","(42.1620431, -71.2106086)",42.1620431,-71.2106086
1640,"Chinatown, NY","(40.7164913, -73.9962504)",40.7164913,-73.9962504
1641,"Arden, NY","(41.2745381, -74.1529235)",41.2745381,-74.1529235
1642,"Gaston County, NC","(35.2849659, -81.179014)",35.2849659,-81.179014
1643,"Bridgeport, NJ","(39.8009464, -75.3474118)",39.8009464,-75.3474118
1644,"Worcester, PA","(40.201217, -75.346567)",40.201217,-75.346567
1645,"Waxahachie, TX","(32.3865312, -96.8483311)",32.3865312,-96.8483311
1646,"Marion, AR","(35.228404, -90.1748519946581)",35.228404,-90.1748519946581
1647,"Ammendale, MD","(39.0509425, -76.8966403)",39.0509425,-76.8966403
1648,"Lutherville, MD","(39.4212175, -76.6260805)",39.4212175,-76.6260805
1649,"South Valley, NM","(35.0100487, -106.6780809)",35.0100487,-106.6780809
1650,"Riverside, MO","(38.2867212, -90.3801199)",38.2867212,-90.3801199
1652,"Medina, MN","(45.0352411, -93.5824586)",45.0352411,-93.5824586
1653,"New Hope, MN","(45.0380201, -93.3866185)",45.0380201,-93.3866185
1654,"Andover, MN","(45.2332985, -93.2913405)",45.2332985,-93.2913405
